order_no,order_date,ship_date,ship_delay_days,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,order_quantity,cost_price,retail_price,discount_pct,shipping_cost,sub_total,discount_amount,order_total,total,cogs,gross_profit,profit_after_shipping,sub_total_raw,discount_amount_raw,order_total_raw,total_raw,order_year,order_month,order_quarter,q_ship_before_order,q_discount_pct_bad,q_sub_total_mismatch,q_discount_amount_mismatch,q_order_total_mismatch,q_total_mismatch,q_profit_margin_mismatch
5034-1,2015-08-10,2015-08-13,3,Nora Price,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,Medium,Ames Color-File Green Diamond Border X-ray Mailers,Technology,Small Box,Express Air,22,52.07,83.98,7.0,5.01,1847.5600000000002,129.32920000000001,1718.2308000000003,1723.2408000000003,1145.54,572.6908000000003,567.6808000000003,2752.32,188.46,2668.3,2692.15,2015,8,3,False,False,True,True,True,True,False
5034-1,2014-09-23,2014-09-25,2,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Small Business,Natasha Song,Critical,Artisan 474 Labels,Technology,Small Box,Regular Air,45,1.84,2.88,8.0,0.99,129.6,10.368,119.232,120.222,82.8,36.432,35.442,68.96,0.6,68.96,73.46,2014,9,3,False,False,True,True,True,True,False
5034-1,2013-05-09,2013-05-11,2,Thea Hudgings,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,37,3.32,5.18,1.0,2.04,191.66,1.9166,189.7434,191.7834,122.83999999999999,66.90340000000002,64.86340000000001,91.06,7.3,88.96,80.44,2013,5,2,False,False,True,True,True,True,False
5034-1,2013-05-13,2013-05-15,2,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,35,3.32,5.18,3.0,2.04,181.29999999999998,5.438999999999999,175.861,177.90099999999998,116.19999999999999,59.661,57.621,76.0,6.8,59.66,70.46,2013,5,2,False,False,True,True,True,True,False
5034-1,2013-02-20,2013-02-22,2,Rick Reed,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,16,5.19,12.98,10.0,3.14,207.68,20.768,186.912,190.052,83.04,103.872,100.732,225.32,2.24,221.2,233.76,2013,2,1,False,False,True,True,True,True,False
5035-1,2013-04-30,2013-05-02,2,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Low,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,35,377.99,599.99,5.0,24.49,20999.65,1049.9825,19949.667500000003,19974.157500000005,13229.65,6720.017500000004,6695.527500000004,2065.8,54.07,2759.75,2761.25,2013,4,2,False,False,True,True,True,True,False
5036-1,2013-03-07,2013-03-10,3,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Medium,OIC Thumb-Tacks,Office Supplies,Small Box,Express Air,14,0.71,1.14,2.0,0.7,15.959999999999999,0.3192,15.640799999999999,16.340799999999998,9.94,5.700799999999999,5.000799999999999,57.0,3.42,53.58,54.28,2013,3,1,False,False,True,True,True,True,False
5036-1,2013-03-07,2013-03-10,3,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Medium,OIC Thumb-Tacks,Furniture,Large Box,Express Air,14,0.71,1.14,0.0,0.7,15.959999999999999,0.0,15.959999999999999,16.66,9.94,6.02,5.319999999999999,57.0,3.42,53.58,54.28,2013,3,1,False,False,True,True,True,True,False
5037-1,2013-03-11,2013-03-13,2,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Consumer,Stevie Bacata,High,Apex Elite Stainless Steel Scissors,Furniture,Small Pack,Regular Air,32,3.42,8.34,8.0,2.64,266.88,21.3504,245.5296,248.16959999999997,109.44,136.0896,133.4496,133.44,4.0,129.44,132.08,2013,3,1,False,False,True,True,True,True,False
5037-1,2013-06-29,2013-07-01,2,Adam Bellavance,"106 Ebley Street,Bondi Junction",Sydney,NSW,Home Office,Leighton Forrest,Not Specified,Apex Elite Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,11,3.42,8.34,7.0,2.64,91.74,6.4218,85.31819999999999,87.95819999999999,37.62,47.69819999999999,45.05819999999999,133.44,4.0,129.44,132.08,2013,6,2,False,False,True,True,True,True,False
5037-1,2013-07-04,2013-07-05,1,Sara Luxemburg,"103 Bins Street,Nindsor",Sydney,NSW,Home Office,Charlie Bui,Critical,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,10,4.79,11.97,10.0,5.81,119.7,11.97,107.73,113.54,47.9,59.830000000000005,54.02,245.7,27.26,222.1,243.29,2013,7,3,False,False,True,True,True,True,False
5037-1,2013-03-11,2013-03-13,2,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Small Business,Stevie Bacata,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Express Air,50,2.5,5.68,9.0,3.6,284.0,25.56,258.44,262.04,125.0,133.44,129.84,133.44,4.0,129.44,132.08,2013,3,1,False,False,True,True,True,True,False
5038-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Smiths Standard Envelopes,Technology,Small Box,Regular Air,34,3.52,5.68,2.0,1.39,193.12,3.8624,189.2576,190.64759999999998,119.68,69.57759999999999,68.18759999999999,139.24,9.68,128.54,129.4,2013,3,1,False,False,True,True,True,True,False
5039-1,2013-03-15,2013-03-16,1,Michael Grace,"402 Argyle St,Moss Vale",Sydney,NSW,Small Business,Natasha Song,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Express Air,37,4.59,7.28,4.0,11.15,269.36,10.7744,258.5856,269.7356,169.82999999999998,88.75560000000002,77.60560000000001,160.16,1.6,158.56,169.71,2013,3,1,False,False,True,True,True,True,False
5039-1,2013-05-31,2013-05-31,0,Rick Duston,"144 Biutee Rd,Marrickville",Sydney,NSW,Consumer,Charlie Bui,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,42,1.84,2.88,0.0,0.99,120.96,0.0,120.96,121.94999999999999,77.28,43.67999999999999,42.68999999999999,130.66,10.56,121.02,122.85,2013,5,2,False,False,True,True,False,False,False
5039-1,2014-08-07,2014-08-09,2,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,"Alto Parchment Paper, Assorted Colors",Furniture,Large Box,Regular Air,44,4.59,7.28,8.0,11.15,320.32,25.6256,294.6944,305.84439999999995,201.95999999999998,92.7344,81.58439999999999,186.52,1.68,168.06,169.71,2014,8,3,False,False,True,True,True,True,False
5040-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,"Steady Colorific Colored Pencils, 12/Box",Technology,Large Box,Regular Air,46,1.3,2.88,7.0,1.01,132.48,9.2736,123.20639999999999,124.2164,59.800000000000004,63.406399999999984,62.396399999999986,138.24,9.68,128.56,129.57,2013,3,1,False,False,True,True,True,True,False
5040-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,"Steady Colorific Colored Pencils, 12/Box",Technology,Small Box,Express Air,8,1.3,2.88,5.0,1.01,23.04,1.152,21.887999999999998,22.898,10.4,11.487999999999998,10.477999999999998,138.24,9.68,128.56,129.57,2013,3,1,False,False,True,True,True,True,False
5040-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,22,1.3,2.88,2.0,1.01,63.36,1.2672,62.0928,63.102799999999995,28.6,33.492799999999995,32.4828,138.24,9.68,128.56,129.57,2013,3,1,False,False,True,True,True,True,False
5040-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,"Steady Colorific Colored Pencils, 12/Box",Technology,Small Pack,Express Air,32,1.3,2.88,8.0,1.01,92.16,7.3728,84.7872,85.7972,41.6,43.1872,42.1772,138.24,9.68,128.56,129.57,2013,3,1,False,False,True,True,True,True,False
5041-1,2015-10-20,2015-10-24,4,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Medium,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,48,2.98,5.84,8.0,0.83,280.32,22.4256,257.8944,258.7244,143.04,114.85440000000003,114.02440000000003,7.2,0.63,7.64,10.71,2015,10,4,False,False,True,True,True,True,False
5042-1,2013-04-30,2013-05-02,2,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,Apex Straight Scissors,Office Supplies,Small Pack,Express Air,49,5.19,12.98,4.0,3.14,636.02,25.4408,610.5792,613.7192,254.31000000000003,356.26919999999996,353.12919999999997,623.22,56.09,567.13,571.13,2013,4,2,False,False,True,True,True,True,False
5042-1,2013-06-25,2013-05-26,-30,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Home Office,Tina Carlton,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,30,3.32,5.18,9.0,2.04,155.39999999999998,13.985999999999997,141.414,143.45399999999998,99.6,41.81399999999999,39.773999999999994,130.42,3.01,128.43,129.03,2013,6,2,True,False,True,True,True,True,False
5042-1,2013-03-23,2013-03-26,3,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,High,Assorted Color Push Pins,Office Supplies,Small Box,Regular Air,30,0.87,1.81,3.0,0.75,54.300000000000004,1.629,52.67100000000001,53.42100000000001,26.1,26.571000000000005,25.821000000000005,61.1,2.34,58.66,61.51,2013,3,1,False,False,True,True,True,True,False
5043-1,2015-04-18,2015-04-19,1,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan 487 Labels,Furniture,Small Pack,Express Air,7,2.29,3.69,1.0,0.5,25.83,0.2583,25.5717,26.0717,16.03,9.541699999999999,9.041699999999999,144.5,14.87,147.65,158.36,2015,4,2,False,False,True,True,True,True,False
5046-1,2015-01-11,2015-01-12,1,Katherine Nockton,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Connor Betts,Critical,"Smiths Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Office Supplies,Small Box,Regular Air,34,3.88,6.47,3.0,1.22,219.98,6.599399999999999,213.3806,214.6006,131.92,81.4606,80.2406,113.68,7.95,110.05,119.55,2015,1,1,False,False,True,True,True,True,False
5047-1,2015-04-19,2015-04-19,0,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Artisan Poly Binder Pockets,Technology,Small Pack,Regular Air,11,2.26,3.58,2.0,5.47,39.38,0.7876000000000001,38.592400000000005,44.062400000000004,24.86,13.732400000000005,8.262400000000007,131.14,6.33,112.43,119.43,2015,4,2,False,False,True,True,True,True,False
5047-1,2015-05-01,2015-05-02,1,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,Low,Artisan Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Small Box,Regular Air,32,8.71,14.28,10.0,2.99,456.96,45.696,411.264,414.254,278.72,132.54399999999998,129.55399999999997,335.35,33.53,303.24,321.03,2015,5,2,False,False,True,True,True,True,False
5047-1,2015-03-16,2015-03-16,0,Candos Bawlak,"6 Mary St,Newtown",Sydney,NSW,Home Office,Samantha Chairs,Critical,Artisan 487 Labels,Office Supplies,Small Pack,Regular Air,50,2.29,3.69,8.0,0.5,184.5,14.76,169.74,170.24,114.5,55.24000000000001,54.74000000000001,215.76,12.78,113.07,129.55,2015,3,1,False,False,True,True,True,True,False
5047-1,2014-10-04,2014-10-06,2,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Small Business,Tina Carlton,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,6,13.88,22.38,3.0,15.1,134.28,4.0283999999999995,130.2516,145.3516,83.28,46.971599999999995,31.871599999999994,471.0,0.0,470.84,485.3,2014,10,4,False,False,True,True,True,True,False
5048-1,2013-05-26,2013-05-26,0,Denny Ordway,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths Standard Envelopes,Technology,Large Box,Regular Air,29,3.52,5.68,0.0,1.39,164.72,0.0,164.72,166.10999999999999,102.08,62.64,61.25,136.32,9.05,128.14,129.53,2013,5,2,False,False,True,True,True,True,False
5048-1,2014-09-22,2014-09-22,0,Magdelene Mosse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Low,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,34,1.18,1.88,3.0,1.49,63.919999999999995,1.9175999999999997,62.002399999999994,63.492399999999996,40.12,21.882399999999997,20.3924,41.0,3.3,38.94,40.93,2014,9,3,False,False,True,True,True,True,False
5048-1,2013-06-15,2013-06-17,2,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,39,3.52,5.68,8.0,1.39,221.51999999999998,17.7216,203.7984,205.18839999999997,137.28,66.51839999999999,65.12839999999998,138.52,9.0,128.02,129.53,2013,6,2,False,False,True,True,True,True,False
5049-1,2015-10-20,2015-10-24,4,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,1,1.09,2.6,0.0,2.4,2.6,0.0,2.6,5.0,1.09,1.51,-0.8899999999999999,7.95,0.63,7.24,10.15,2015,10,4,False,False,True,True,True,True,False
5049-1,2013-05-29,2013-05-29,0,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Office Shears by Apex,Technology,Jumbo Drum,Delivery Truck,13,0.94,2.08,4.0,2.56,27.04,1.0816,25.958399999999997,28.518399999999996,12.219999999999999,13.738399999999999,11.178399999999998,8.32,0.17,8.15,10.71,2013,5,2,False,False,True,True,True,True,False
5050-1,2016-09-06,2016-09-08,2,Benjamin Patterson,"33/4 Barangaroo Avenue,Sydney",Sydney,NSW,Consumer,Natasha Song,Critical,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,46,54.29,90.48,4.0,19.99,4162.08,166.4832,3995.5968,4015.5867999999996,2497.34,1498.2567999999997,1478.2667999999996,6480.48,68.84,5365.38,5399.59,2016,9,3,False,False,True,True,True,True,False
5050-1,2013-04-19,2013-04-20,1,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Express Air,25,5.33,8.6,10.0,6.19,215.0,21.5,193.5,199.69,133.25,60.25,54.06,309.6,18.58,291.02,297.21,2013,4,2,False,False,True,True,True,True,False
5050-1,2013-07-30,2013-07-31,1,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,38,10.07,15.98,3.0,4.0,607.24,18.2172,589.0228,593.0228,382.66,206.36279999999994,202.36279999999994,859.24,57.59,817.53,823.63,2013,7,3,False,False,True,True,True,True,False
5051-1,2013-03-27,2013-03-27,0,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Small Box,Express Air,41,3.32,5.18,8.0,2.04,212.38,16.9904,195.3896,197.4296,136.12,59.2696,57.2296,147.24,8.68,126.76,124.27,2013,3,1,False,False,True,True,True,True,False
5051-1,2014-06-23,2014-06-23,0,Frank Hawley,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,36,6.39,19.98,5.0,4.0,719.28,35.964,683.316,687.316,230.04,453.27600000000007,449.27600000000007,123.42,11.54,120.74,122.16,2014,6,2,False,False,True,True,True,True,False
5052-1,2014-03-06,2014-03-07,1,Delfina Latchford,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,7,1.84,2.88,4.0,0.99,20.16,0.8064,19.3536,20.3436,12.88,6.473599999999999,5.483599999999999,498.5,39.85,455.5,456.12,2014,3,1,False,False,True,True,True,True,False
5055-1,2016-11-16,2016-11-16,0,Jonathan Doherty,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Regular Air,30,13.88,22.38,8.0,15.1,671.4,53.711999999999996,617.688,632.788,416.40000000000003,201.28799999999995,186.18799999999996,135.34,0.0,138.44,142.46,2016,11,4,False,False,True,True,True,True,False
5055-1,2013-09-11,2013-08-13,-29,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Smiths Premium Bright 1-Pary Blumk Carr Poncils,Technology,Small Box,Regular Air,1,1.59,3.28,0.0,0.98,3.28,0.0,3.28,4.26,1.59,1.6899999999999997,0.7099999999999997,356.12,0.0,356.12,362.47,2013,9,3,True,False,True,False,True,True,True
5055-1,2015-05-22,2015-05-24,2,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,High,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,12,4.79,11.97,2.0,5.81,143.64000000000001,2.8728000000000002,140.7672,146.5772,57.480000000000004,83.2872,77.4772,365.92,0.0,356.12,362.47,2015,5,2,False,False,True,True,True,True,False
5055-1,2014-02-23,2014-02-26,3,Erica Hackney,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Critical,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,25,1.53,2.78,7.0,1.34,69.5,4.865,64.635,65.97500000000001,38.25,26.385000000000005,25.045000000000005,356.92,0.0,356.12,362.47,2014,2,1,False,False,True,True,True,True,False
5055-1,2013-09-18,2013-09-25,7,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,23,1.53,2.78,2.0,1.34,63.94,1.2788,62.6612,64.0012,35.19,27.471200000000003,26.131200000000003,356.12,0.0,356.12,362.47,2013,9,3,False,False,True,True,True,True,False
5055-1,2013-04-27,2013-04-28,1,Noah Childs,"78 Stanley St,Darlinghurst",Sydney,NSW,Home Office,Phoebe Gour,Low,Smiths Premium Bright 1-Part Blank Computer Paper,Technology,Large Box,Regular Air,16,12.39,19.98,0.0,5.77,319.68,0.0,319.68,325.45,198.24,121.44,115.67,356.12,0.0,356.12,362.47,2013,4,2,False,False,True,False,True,True,False
5055-1,2014-03-27,2014-04-03,7,Miran Bettner,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Low,Smiths Premium Bright 1-Part Blank Computer Paper,Office Supplies,Small Box,Regular Air,32,12.39,19.98,10.0,5.77,639.36,63.93600000000001,575.424,581.194,396.48,178.94399999999996,173.17399999999995,356.12,0.0,356.12,362.47,2014,3,1,False,False,True,True,True,True,False
5055-1,2013-04-26,2013-04-26,0,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,39,4.79,11.97,8.0,5.81,466.83000000000004,37.3464,429.4836,435.2936,186.81,242.67360000000002,236.86360000000002,356.12,0.0,356.12,362.47,2013,4,2,False,False,True,True,True,True,False
5055-1,2013-04-23,2013-04-25,2,Eudokia Martin,"412 Brunswick St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,43,4.79,11.97,3.0,5.81,514.71,15.4413,499.2687,505.0787,205.97,293.29870000000005,287.48870000000005,356.12,0.0,356.12,362.47,2013,4,2,False,False,True,True,True,True,False
5055-1,2016-04-03,2016-04-03,0,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,High,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,12,3.65,5.98,10.0,1.49,71.76,7.176000000000001,64.584,66.074,43.8,20.784000000000006,19.294000000000008,55.6,2.52,53.28,53.22,2016,4,2,False,False,True,True,True,True,False
5055-1,2013-04-27,2013-04-28,1,Noah Childs,"78 Stanley St,Darlinghurst",Sydney,NSW,Corporate,Phoebe Gour,High,Smiths Premium Bright 1-Part Envelopes,Office Supplies,Small Box,Regular Air,29,2.25,3.69,3.0,2.5,107.01,3.2103,103.7997,106.2997,65.25,38.5497,36.0497,356.12,0.0,356.12,362.47,2013,4,2,False,False,True,True,True,True,False
5056-1,2014-05-07,2014-05-09,2,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Consumer,Aanya Zhang,Critical,"Creator Anti Dust Chalk, 12/Pack",Office Supplies,Wrap Bag,Regular Air,2,1.09,1.82,3.0,1.0,3.64,0.1092,3.5308,4.5308,2.18,1.3508,0.3508,53.76,2.04,52.72,53.22,2014,5,2,False,False,True,True,True,True,False
5056-1,2014-02-24,2014-02-25,1,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,Artisan 474 Labels,Furniture,Large Box,Regular Air,2,1.84,2.88,7.0,0.99,5.76,0.4032,5.3568,6.3468,3.68,1.6767999999999996,0.6867999999999996,55.44,0.91,54.33,54.32,2014,2,1,False,False,True,True,True,True,False
5058-1,2017-02-02,2017-02-04,2,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan Legal 4-Ring Binder,Office Supplies,Small Pack,Regular Air,49,13.64,20.98,7.0,1.49,1028.02,71.96140000000001,956.0586,957.5486,668.36,287.69859999999994,286.20859999999993,806.22,43.57,851.97,893.74,2017,2,1,False,False,True,True,True,True,False
5058-1,2013-04-20,2013-04-22,2,Laura Armstrong,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Critical,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,33,3.52,5.68,4.0,1.39,187.44,7.4976,179.9424,181.33239999999998,116.16,63.782399999999996,62.392399999999995,136.24,1.28,127.16,129.22,2013,4,2,False,False,True,True,True,True,False
5059-1,2015-04-08,2015-04-09,1,Carol Triggs,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,7,3.32,5.18,7.0,2.04,36.26,2.5382000000000002,33.721799999999995,35.761799999999994,23.24,10.481799999999996,8.441799999999997,449.84,4.48,442.84,428.85,2015,4,2,False,False,True,True,True,True,False
